,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,home_team_abbreviation,home_team_city,home_team_conference,home_team_division,home_team_full_name,home_team_name,visitor_team_id,visitor_team_abbreviation,visitor_team_city,visitor_team_conference,visitor_team_division,visitor_team_full_name,visitor_team_name,win_team,loss_team
11,48839,2019-02-27T00:00:00.000Z,107,4,False,2018,Final,     ,109,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Memphis Grizzlies
12,48850,2019-02-28T00:00:00.000Z,104,4,False,2018,Final,     ,108,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Philadelphia 76ers,Oklahoma City Thunder
13,48827,2019-02-25T00:00:00.000Z,110,4,False,2018,Final,     ,105,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Memphis Grizzlies,Los Angeles Lakers
14,48857,2019-03-01T00:00:00.000Z,120,4,False,2018,Final,     ,131,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Milwaukee Bucks,Los Angeles Lakers
15,48838,2019-02-27T00:00:00.000Z,126,4,False,2018,Final,     ,125,16,MIA,Miami,East,Southeast,Miami Heat,Heat,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Miami Heat,Golden State Warriors
16,48851,2019-03-01T00:00:00.000Z,161,8,False,2018,Final,     ,168,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Atlanta Hawks
17,48849,2019-02-28T00:00:00.000Z,104,4,False,2018,Final,     ,111,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Denver Nuggets
18,48864,2019-03-02T00:00:00.000Z,112,4,False,2018,Final,     ,120,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Denver Nuggets
19,48858,2019-03-02T00:00:00.000Z,93,4,False,2018,Final,     ,129,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Cleveland Cavaliers
20,48855,2019-03-01T00:00:00.000Z,116,4,False,2018,Final,     ,130,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Phoenix Suns
21,48869,2019-03-03T00:00:00.000Z,118,4,False,2018,Final,     ,123,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Atlanta Hawks,Chicago Bulls
22,48860,2019-03-02T00:00:00.000Z,117,4,False,2018,Final,     ,88,16,MIA,Miami,East,Southeast,Miami Heat,Heat,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Miami Heat,Brooklyn Nets
23,48866,2019-03-02T00:00:00.000Z,115,4,False,2018,Final,     ,111,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Utah Jazz,Milwaukee Bucks
24,48873,2019-03-03T00:00:00.000Z,135,4,False,2018,Final,     ,121,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Washington Wizards,Minnesota Timberwolves
25,48879,2019-03-04T00:00:00.000Z,112,4,False,2018,Final,     ,115,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Utah Jazz
26,48870,2019-03-03T00:00:00.000Z,128,4,False,2018,Final,     ,107,13,LAC,LA,West,Pacific,LA Clippers,Clippers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,LA Clippers,New York Knicks
27,48877,2019-03-04T00:00:00.000Z,104,4,False,2018,Final,     ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,San Antonio Spurs,Denver Nuggets
28,48882,2019-03-05T00:00:00.000Z,105,4,False,2018,Final,     ,96,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Indiana Pacers,Chicago Bulls
29,48881,2019-03-04T00:00:00.000Z,105,4,False,2018,Final,     ,113,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Los Angeles Lakers
30,48883,2019-03-05T00:00:00.000Z,114,4,False,2018,Final,     ,106,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Philadelphia 76ers,Orlando Magic
31,48884,2019-03-05T00:00:00.000Z,95,4,False,2018,Final,     ,107,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Toronto Raptors
32,48896,2019-03-06T00:00:00.000Z,109,4,False,2018,Final,     ,111,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,Sacramento Kings
33,48920,2019-03-10T00:00:00.000Z,93,4,False,2018,Final,     ,94,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Dallas Mavericks
34,48902,2019-03-08T00:00:00.000Z,104,4,False,2018,Final,     ,112,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Chicago Bulls
35,48909,2019-03-09T00:00:00.000Z,94,4,False,2018,Final,     ,102,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Sacramento Kings,New York Knicks
36,48929,2019-03-11T00:00:00.000Z,140,4,False,2018,Final,     ,115,13,LAC,LA,West,Pacific,LA Clippers,Clippers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,LA Clippers,Boston Celtics
37,48940,2019-03-13T00:00:00.000Z,132,4,False,2018,Final,     ,111,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Atlanta Hawks,Memphis Grizzlies
38,48922,2019-03-10T00:00:00.000Z,121,4,False,2018,Final,     ,114,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,San Antonio Spurs,Milwaukee Bucks
39,48926,2019-03-11T00:00:00.000Z,103,4,False,2018,Final,     ,75,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Brooklyn Nets,Detroit Pistons
40,48930,2019-03-12T00:00:00.000Z,103,4,False,2018,Final,     ,98,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Indiana Pacers,New York Knicks
41,48933,2019-03-12T00:00:00.000Z,113,4,False,2018,Final,     ,130,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Milwaukee Bucks,New Orleans Pelicans
42,48934,2019-03-12T00:00:00.000Z,105,4,False,2018,Final,     ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Dallas Mavericks
43,48942,2019-03-13T00:00:00.000Z,97,4,False,2018,Final,     ,114,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Phoenix Suns
44,48945,2019-03-14T00:00:00.000Z,126,4,False,2018,Final,     ,120,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Boston Celtics,Sacramento Kings
45,48944,2019-03-14T00:00:00.000Z,120,4,False,2018,Final,     ,91,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Orlando Magic,Cleveland Cavaliers
46,48955,2019-03-15T00:00:00.000Z,109,4,False,2018,Final,     ,83,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,San Antonio Spurs,New York Knicks
47,48951,2019-03-15T00:00:00.000Z,110,4,False,2018,Final,     ,116,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Charlotte Hornets,Washington Wizards
48,48958,2019-03-16T00:00:00.000Z,136,5,False,2018,Final,     ,138,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Phoenix Suns,New Orleans Pelicans
49,48960,2019-03-16T00:00:00.000Z,88,4,False,2018,Final,     ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Oklahoma City Thunder
50,48952,2019-03-15T00:00:00.000Z,98,4,False,2018,Final,     ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Milwaukee Bucks,Miami Heat
51,48961,2019-03-16T00:00:00.000Z,108,4,False,2018,Final,     ,103,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,San Antonio Spurs,Portland Trail Blazers
52,48965,2019-03-17T00:00:00.000Z,124,4,False,2018,Final,     ,123,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,New York Knicks,Los Angeles Lakers
53,48967,2019-03-17T00:00:00.000Z,125,4,False,2018,Final,     ,130,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Philadelphia 76ers,Milwaukee Bucks
54,48973,2019-03-18T00:00:00.000Z,126,4,False,2018,Final,     ,119,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Cleveland Cavaliers,Detroit Pistons
55,48990,2019-03-20T00:00:00.000Z,118,4,False,2018,Final,     ,115,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Philadelphia 76ers,Boston Celtics
56,48980,2019-03-18T00:00:00.000Z,101,4,False,2018,Final,     ,116,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Phoenix Suns
57,48975,2019-03-18T00:00:00.000Z,105,4,False,2018,Final,     ,114,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Boston Celtics
58,48981,2019-03-18T00:00:00.000Z,106,4,False,2018,Final,     ,98,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Portland Trail Blazers,Indiana Pacers
59,48982,2019-03-19T00:00:00.000Z,105,4,False,2018,Final,     ,121,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Atlanta Hawks
60,48983,2019-03-19T00:00:00.000Z,115,4,False,2018,Final,     ,101,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Milwaukee Bucks,Los Angeles Lakers
61,48986,2019-03-19T00:00:00.000Z,115,4,False,2018,Final,     ,109,13,LAC,LA,West,Pacific,LA Clippers,Clippers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,LA Clippers,Indiana Pacers
62,48992,2019-03-20T00:00:00.000Z,126,5,False,2018,Final,     ,120,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Chicago Bulls,Washington Wizards
63,48993,2019-03-20T00:00:00.000Z,126,5,False,2018,Final,     ,125,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Memphis Grizzlies,Houston Rockets
64,48998,2019-03-21T00:00:00.000Z,108,4,False,2018,Final,     ,113,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Washington Wizards
65,49020,2019-03-24T00:00:00.000Z,124,4,False,2018,Final,     ,88,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Indiana Pacers,Denver Nuggets
66,49005,2019-03-22T00:00:00.000Z,93,4,False,2018,Final,     ,111,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,New York Knicks
67,49009,2019-03-22T00:00:00.000Z,106,4,False,2018,Final,     ,111,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Los Angeles Lakers
68,49027,2019-03-25T00:00:00.000Z,115,4,False,2018,Final,     ,103,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Memphis Grizzlies,Oklahoma City Thunder
69,49014,2019-03-23T00:00:00.000Z,99,4,False,2018,Final,     ,112,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,Memphis Grizzlies
70,49015,2019-03-23T00:00:00.000Z,91,4,False,2018,Final,     ,126,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Golden State Warriors
71,49018,2019-03-24T00:00:00.000Z,113,4,False,2018,Final,     ,124,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,New York Knicks
72,49031,2019-03-26T00:00:00.000Z,106,4,False,2018,Final,     ,116,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,Cleveland Cavaliers
73,49042,2019-03-27T00:00:00.000Z,115,4,False,2018,Final,     ,100,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Utah Jazz,Los Angeles Lakers
74,49037,2019-03-26T00:00:00.000Z,121,4,False,2018,Final,     ,125,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Sacramento Kings,Dallas Mavericks
75,49057,2019-03-29T00:00:00.000Z,128,4,False,2018,Final,     ,124,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Utah Jazz,Washington Wizards
76,49047,2019-03-28T00:00:00.000Z,105,4,False,2018,Final,     ,99,16,MIA,Miami,East,Southeast,Miami Heat,Heat,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Miami Heat,Dallas Mavericks
77,49061,2019-03-30T00:00:00.000Z,119,4,False,2018,Final,     ,108,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Houston Rockets,Sacramento Kings
78,49074,2019-03-31T00:00:00.000Z,113,4,False,2018,Final,     ,96,13,LAC,LA,West,Pacific,LA Clippers,Clippers,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,LA Clippers,Memphis Grizzlies
79,49078,2019-04-01T00:00:00.000Z,113,4,False,2018,Final,     ,105,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,New York Knicks,Chicago Bulls
80,49139,2019-04-09T00:00:00.000Z,120,4,False,2018,Final,     ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,Dallas Mavericks,Phoenix Suns
81,49092,2019-04-03T00:00:00.000Z,105,4,False,2018,Final,     ,115,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Brooklyn Nets
82,49109,2019-04-05T00:00:00.000Z,123,4,False,2018,Final,     ,110,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Oklahoma City Thunder,Detroit Pistons
83,49123,2019-04-07T00:00:00.000Z,127,5,False,2018,Final,     ,129,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Memphis Grizzlies
84,49150,2019-04-10T00:00:00.000Z,105,4,False,2018,Final,     ,94,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,San Antonio Spurs,Dallas Mavericks
85,48812,2019-02-23T00:00:00.000Z,116,4,False,2018,Final,     ,119,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Sacramento Kings,Oklahoma City Thunder
86,48821,2019-02-25T00:00:00.000Z,110,4,False,2018,Final,     ,123,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Portland Trail Blazers,Cleveland Cavaliers
87,48808,2019-02-23T00:00:00.000Z,115,4,False,2018,Final,     ,130,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Portland Trail Blazers,Philadelphia 76ers
88,48817,2019-02-24T00:00:00.000Z,123,4,False,2018,Final,     ,96,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,13,LAC,LA,West,Pacific,LA Clippers,Clippers,Denver Nuggets,LA Clippers
89,48818,2019-02-24T00:00:00.000Z,130,4,False,2018,Final,     ,118,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,New York Knicks,San Antonio Spurs
90,48822,2019-02-25T00:00:00.000Z,113,4,False,2018,Final,     ,109,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Detroit Pistons,Indiana Pacers
91,48826,2019-02-25T00:00:00.000Z,119,4,False,2018,Final,     ,111,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Houston Rockets,Atlanta Hawks
92,48854,2019-03-01T00:00:00.000Z,107,4,False,2018,Final,     ,96,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Boston Celtics,Washington Wizards
93,48832,2019-02-26T00:00:00.000Z,118,4,False,2018,Final,     ,95,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Toronto Raptors,Boston Celtics
94,48840,2019-02-27T00:00:00.000Z,105,4,False,2018,Final,     ,93,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,San Antonio Spurs,Detroit Pistons
95,48852,2019-03-01T00:00:00.000Z,112,4,False,2018,Final,     ,123,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Charlotte Hornets,Brooklyn Nets
96,48847,2019-02-28T00:00:00.000Z,118,4,False,2018,Final,     ,125,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Cleveland Cavaliers,New York Knicks
97,48841,2019-02-27T00:00:00.000Z,110,4,False,2018,Final,     ,101,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Dallas Mavericks,Indiana Pacers
98,48836,2019-02-27T00:00:00.000Z,92,4,False,2018,Final,     ,97,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Portland Trail Blazers,Boston Celtics
99,48848,2019-02-28T00:00:00.000Z,121,4,False,2018,Final,     ,118,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Houston Rockets,Miami Heat
0,48867,2019-03-03T00:00:00.000Z,104,4,False,2018,Final,     ,115,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Boston Celtics
1,48871,2019-03-03T00:00:00.000Z,107,4,False,2018,Final,     ,93,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,Cleveland Cavaliers,Orlando Magic
2,48878,2019-03-04T00:00:00.000Z,114,4,False,2018,Final,     ,105,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Phoenix Suns,Milwaukee Bucks
3,48861,2019-03-02T00:00:00.000Z,117,4,False,2018,Final,     ,120,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Philadelphia 76ers
4,48863,2019-03-02T00:00:00.000Z,116,4,False,2018,Final,     ,102,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,San Antonio Spurs,Oklahoma City Thunder
5,48865,2019-03-02T00:00:00.000Z,118,4,False,2018,Final,     ,109,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Phoenix Suns,Los Angeles Lakers
6,48874,2019-03-03T00:00:00.000Z,99,4,False,2018,Final,     ,95,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Oklahoma City Thunder,Memphis Grizzlies
7,48876,2019-03-04T00:00:00.000Z,114,4,False,2018,Final,     ,113,16,MIA,Miami,East,Southeast,Miami Heat,Heat,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Miami Heat,Atlanta Hawks
8,48885,2019-03-05T00:00:00.000Z,120,4,False,2018,Final,     ,111,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Memphis Grizzlies,Portland Trail Blazers
9,48886,2019-03-05T00:00:00.000Z,131,4,False,2018,Final,     ,120,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Minnesota Timberwolves,Oklahoma City Thunder
10,48928,2019-03-11T00:00:00.000Z,89,4,False,2018,Final,     ,98,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Oklahoma City Thunder,Utah Jazz
11,48894,2019-03-06T00:00:00.000Z,104,4,False,2018,Final,     ,114,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,New Orleans Pelicans
12,48904,2019-03-08T00:00:00.000Z,107,4,False,2018,Final,     ,91,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Houston Rockets,Philadelphia 76ers
